"Country","Indicator","Sex","Age Group","Time","Unit","PowerCode","Reference Period","Value","Flags"
"Poland","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,11.269,
"Poland","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,8.844,
"Poland","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,43.214,
"Poland","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,17.165,
"Poland","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,45.517,
"Poland","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,73.991,
"Portugal","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,7.4,
"Portugal","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,4.4,
"Portugal","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,16.2,
"Portugal","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,8.501,
"Portugal","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.183,"Estimated value"
"Portugal","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,33.704,
"Portugal","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,15.281,"Estimated value"
"Portugal","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,57.795,
"Portugal","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,80.536,"Estimated value"
"Slovak Republic","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,5.6,
"Slovak Republic","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,3.2,
"Slovak Republic","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,15.1,
"Slovak Republic","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,3.819,
"Slovak Republic","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,1.366,
"Slovak Republic","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,50.304,
"Slovak Republic","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,21.269,
"Slovak Republic","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,45.877,
"Slovak Republic","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,77.365,
"Spain","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,5.3,
"Spain","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,2.8,
"Spain","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,22,
"Spain","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,6.084,
"Spain","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,2.277,"Estimated value"
"Spain","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,29.378,
"Spain","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,8.876,"Estimated value"
"Spain","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,64.538,
"Spain","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,88.847,"Estimated value"
"Sweden","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,7.4,
"Sweden","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,4.9,
"Sweden","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,36.3,
"Sweden","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,2.561,
"Sweden","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,1.009,
"Sweden","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,28.102,
"Sweden","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,7.053,
"Sweden","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,69.337,
"Sweden","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,91.938,
"Switzerland","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,11.7,
"Switzerland","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,6.7,
"Switzerland","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,21.3,
"Switzerland","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,3.477,
"Switzerland","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,2.521,"Estimated value"
"Switzerland","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,28.797,
"Switzerland","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,9.882,"Estimated value"
"Switzerland","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,67.725,
"Switzerland","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,87.597,"Estimated value"
"Turkey","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,6.6,
"Turkey","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,2.5,
"Turkey","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,13.4,
"Turkey","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,15.386,
"Turkey","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,28.294,"Estimated value"
"Turkey","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,31.443,
"Turkey","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,15.603,"Estimated value"
"Turkey","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,53.17,
"Turkey","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,56.103,"Estimated value"
"United Kingdom","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,13.9,
"United Kingdom","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,8.6,
"United Kingdom","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,27.2,
"United Kingdom","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,1.608,
"United Kingdom","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,0.647,
"United Kingdom","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,27.464,
"United Kingdom","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,7.651,
"United Kingdom","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,70.977,
"United Kingdom","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,91.715,
"United States","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,12.2,
"United States","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,9.1,
"United States","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,21.7,
"United States","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,2.022,
"United States","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,0.755,
"United States","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,29.37,
"United States","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,8.812,
"United States","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,68.608,
"United States","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,90.432,
"Brazil","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,4.9,
"Brazil","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,4.5,
"Brazil","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,8.4,
"Brazil","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,13.378,
"Brazil","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.296,
"Brazil","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,28.195,
"Brazil","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,10.875,
"Brazil","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,58.426,
"Brazil","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,84.829,
"Chile","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,2.9,
"Chile","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,1.4,
"Chile","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,8.2,
"Chile","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,11.99,
"Chile","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,5.299,
"Chile","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,31.072,
"Chile","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,10.774,
"Chile","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,56.938,
"Chile","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,83.927,
"China (People's Republic of)","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,9.7,
"Colombia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,15.1,
"Colombia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,22.973,
"Colombia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,7.558,
"Colombia","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,24.499,
"Colombia","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,13.667,
"Colombia","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,53.594,
"Colombia","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,78.648,
"Costa Rica","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,17.154,
"Costa Rica","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.388,
"Costa Rica","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,23.231,
"Costa Rica","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,9.84,
"Costa Rica","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,58.923,
"Costa Rica","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,84.973,
"Estonia","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,15.8,
"Estonia","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,9.6,
"Estonia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,7.4,
"Estonia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,5.018,
"Estonia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,1.917,
"India","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,13.8,
"Indonesia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,3.3,
"Indonesia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,32.045,
"Indonesia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,28.837,
"Indonesia","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,25.46,
"Indonesia","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,16.661,
"Indonesia","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,42.495,
"Indonesia","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,54.502,
"Israel","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,13.5,
"Israel","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,7.5,
"Israel","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,23.1,
"Israel","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,1.435,
"Israel","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,0.505,
"Israel","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,25.099,
"Israel","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,8.141,
"Israel","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,73.466,
"Israel","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,91.354,
"Latvia","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,11.4,
"Latvia","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,9.3,
"Latvia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,28.8,
"Latvia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,9.524,
"Latvia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.185,
"Latvia","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,34.014,
"Latvia","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,12.996,
"Latvia","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,56.236,
"Latvia","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,82.819,
"Lithuania","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,11.6,
"Lithuania","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,6.9,
"Lithuania","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,14.3,
"Lithuania","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,10.303,
"Lithuania","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,5.468,
"Lithuania","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,35.152,
"Lithuania","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,15.54,
"Lithuania","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,54.545,
"Lithuania","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,78.993,
"Russia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,7,
"Russia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,7.663,
"Russia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.037,
"Russia","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,37.521,
"Russia","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,15.798,
"Russia","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,54.829,
"Russia","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,80.219,
"Slovenia","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,8.6,
"Slovenia","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,6.7,
"Slovenia","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,22.6,
"Slovenia","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,6.165,
"Slovenia","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,4.789,
"Slovenia","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,45.168,
"Slovenia","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,18.958,
"Slovenia","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,48.667,
"Slovenia","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,76.254,
"South Africa","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,11.1,
"South Africa","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,6.6,
"South Africa","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,21.4,
"South Africa","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,6.398,
"South Africa","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,3.713,
"South Africa","Share of employed working in industry, by sex","Men","Total","2017","Percentage","Units",,31.967,
"South Africa","Share of employed working in industry, by sex","Women","Total","2017","Percentage","Units",,12.238,
"South Africa","Share of employed working in services, by sex","Men","Total","2017","Percentage","Units",,61.613,
"South Africa","Share of employed working in services, by sex","Women","Total","2017","Percentage","Units",,84.008,
"OECD - Average","Share of employed who are managers, by sex","Men","Total","2017","Percentage","Units",,8.1,
"OECD - Average","Share of employed who are managers, by sex","Women","Total","2017","Percentage","Units",,4.9,
"OECD - Average","Female share of seats on boards of the largest publicly listed companies","Women","Total","2017","Percentage","Units",,22.3,
"OECD - Average","Share of employed working in agriculture, by sex","Men","Total","2017","Percentage","Units",,5.786,
"OECD - Average","Share of employed working in agriculture, by sex","Women","Total","2017","Percentage","Units",,3.482,
"Australia","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,77.5,
"Australia","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,53.1,
"Austria","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,77.2,
"Austria","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,54.3,
"Belgium","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,68.9,
"Belgium","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,49.6,
"Czech Republic","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,84.1,
"Czech Republic","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,63.1,
"Denmark","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,67.2,
"Denmark","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,54.6,
"Finland","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,68.9,
"Finland","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,59.7,
"France","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,68.1,
"France","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,52.6,
"Germany","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,76.9,
"Germany","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,54.5,
"Greece","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,69.3,
"Greece","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,43.3,
"Hungary","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,75.9,
"Hungary","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,59.8,
"Iceland","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,94.5,
"Iceland","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,72.7,
"Ireland","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,73,
"Ireland","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,49.9,
"Italy","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,67.5,
"Italy","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,40.2,
"Korea","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,86.9,
"Korea","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,57.5,
"Luxembourg","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,70.3,
"Luxembourg","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,53.2,
"Mexico","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,91.8,
"Mexico","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,43.1,
"Netherlands","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,70.3,
"Netherlands","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,44.7,
"New Zealand","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,85.6,
"New Zealand","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,59.7,
"Poland","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,76.6,
"Poland","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,57.3,
"Portugal","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,73.8,
"Portugal","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,61.9,
"Slovak Republic","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,73.5,
"Slovak Republic","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,58,
"Spain","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,67.9,
"Spain","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,49,
"Sweden","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,74.3,
"Sweden","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,65.3,
"Switzerland","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,82.7,
"Switzerland","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,55.1,
"Turkey","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,86.3,
"Turkey","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,33.1,
"United Kingdom","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,81.1,
"United Kingdom","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,55.9,
"United States","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,76.2,
"United States","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,59.1,
"Chile","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,78.8,
"Chile","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,50.2,
"Colombia","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,95,
"Colombia","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,55.2,
"Costa Rica","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,86.9,
"Costa Rica","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,42.5,
"Estonia","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,76.9,
"Estonia","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,65.8,
"Israel","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,80.1,
"Israel","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,60.3,
"Latvia","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,71.4,
"Latvia","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,65,
"Lithuania","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,69.4,
"Lithuania","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,66.3,
"Slovenia","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,72.9,
"Slovenia","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,62.2,
"South Africa","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,55.8,
"South Africa","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,38.7,
"OECD - Average","Full-time equivalent employment rate, by sex","Men","15-64","2017","Percentage","Units",,75.5,
"OECD - Average","Full-time equivalent employment rate, by sex","Women","15-64","2017","Percentage","Units",,53.2,
"Australia","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,71,
"Australia","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,60.5,
"Austria","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,67.1,
"Austria","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,55.9,
"Belgium","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,59,
"Belgium","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,49.5,
"Canada","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,69.7,
"Canada","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,61,
"Czech Republic","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,68.7,
"Czech Republic","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,52.8,
"Denmark","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,66.1,
"Denmark","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,57.5,
"Finland","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,69.5,
"Finland","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,64.3,
"France","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,60.3,
"France","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,51.6,
"Germany","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,66.8,
"Germany","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,55.9,
"Greece","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,60,
"Greece","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,44.3,
"Hungary","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,70.3,
"Hungary","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,55.1,
"Iceland","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,83.6,
"Iceland","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,75.2,
"Ireland","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,68.4,
"Ireland","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,55.8,
"Italy","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,59.4,
"Italy","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,41.1,
"Japan","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,71.2,
"Japan","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,52.5,
"Korea","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,73.7,
"Korea","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,52.9,
"Luxembourg","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,63.9,
"Luxembourg","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,55.8,
"Mexico","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,77.4,
"Mexico","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,43.5,
"Netherlands","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,69.6,
"Netherlands","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,59.1,
"New Zealand","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,76.2,
"New Zealand","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,65.7,
"Norway","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,66.4,
"Norway","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,61.8,
"Poland","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,64.9,
"Poland","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,48.5,
"Portugal","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,64.4,
"Portugal","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,54.5,
"Slovak Republic","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,67.8,
"Slovak Republic","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,52.3,
"Spain","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,64.6,
"Spain","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,53.1,
"Sweden","Labour force participation rate, by sex and age group ","Men","Total","2018","Percentage","Units",,75.2,
"Sweden","Labour force participation rate, by sex and age group ","Women","Total","2018","Percentage","Units",,70.6,
